PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Nick Muse,2567922,TE,NYJ,@BUF,,,,,,,,,,,,,0.00,,,,,,,,,,135,0.00
Luke Musgrave,2569780,TE,GB,@MIN,,,,,,,,,,,,,0.00,,,,,,,,,,136,0.00
Chris Myarick,2563210,TE,MIA,@NE,,,,,,,,,,,,,0.00,,,,,,,,,,137,0.00
Bryson Nesbit,2574355,TE,MIN,GB,,,,,,,,,,,,,0.00,,,,,,,,,,138,0.00
Tyler Neville,2574080,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,139,0.00
David Njoku,2557986,TE,CLE,@CIN,,,,,,,,,,,,,0.00,,,,,,,,,,140,0.00
Gunnar Oakes,2574657,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,141,0.00
Thomas Odukoya,2568828,TE,NE,MIA,,,,,,,,,,,,,0.00,,,,,,,,,,142,0.00
Andrew Ogletree,2567712,TE,IND,@HOU,,,,,,,,,,,,,0.00,,,,,,,,,,143,0.00
Chig Okonkwo,2567658,TE,TEN,@JAX,,,,,,2,2,,,,,,0.00,,2,2,2,5,40,,,,144,0.00
Albert Okwuegbunam,2563911,TE,LV,KC,,,,,,,,,,,,,0.00,,,,,,,,,,145,0.00
Josh Oliver,2562693,TE,MIN,GB,,,,,,2,29,,,,,,0.00,,2,2,2,2,100,,,,146,0.00
Cade Otton,2568312,TE,TB,CAR,,,,,,7,94,1,,,,,0.00,,7,7,7,9,78,1,,,147,0.00
Donald Parham,2562394,TE,PIT,BAL,,,,,,,,,,,,,0.00,,,,,,,,,,148,0.00
Colby Parkinson,2565180,TE,LAR,ARI,,,,,,4,36,2,,,,,0.00,,4,4,4,7,57,2,,1,149,0.00
Jordan Petaia,2574524,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,150,0.00
Bryce Pierre,2573996,TE,CAR,@TB,,,,,,,,,,,,,0.00,,,,,,,,,,151,0.00
Kyle Pitts,2565830,TE,ATL,NO,,,,,,6,58,,,,,,0.00,,6,6,6,9,67,,,,152,0.00
Sam Pitz,2573948,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,153,0.00
Mason Pline,2573542,TE,NO,@ATL,,,,,,,,,,,,,0.00,,,,,,,,,,154,0.00
Caden Prieskorn,2574627,TE,CLE,@CIN,,,,,,,,,,,,,0.00,,,,,,,,,,155,0.00
Teagan Quitoriano,2567691,TE,ATL,NO,,,,,,,,,,,,,0.00,,,,,,,,,,156,0.00
Mark Redman,2574277,TE,LAR,ARI,,,,,,,,,,,,,0.00,,,,,,,,,,157,0.00
Tip Reiman,2572426,TE,ARI,@LAR,,,,,,,,,,,,,0.00,,,,,,,,,,158,0.00
Giovanni Ricci,2563668,TE,DET,@CHI,,,,,,,,,,,,,0.00,,,,,,,,,,159,0.00
Hayden Rucci,2573764,TE,MIA,@NE,,,,,,,,,,,,,0.00,,,,,,,,,,160,0.00
